change_source,changed_property,changed_value_new,changed_value_old,entity_id,id,last_modified,nango_metadata_cursor,nango_metadata_first_seen_at,nango_metadata_last_action,nango_metadata_last_modified_at,properties_address,properties_address2,properties_annualrevenue,properties_city,properties_closedate,properties_country,properties_createdate,properties_days_to_close,properties_description,properties_domain,properties_ds_liurl,properties_ds_liwebsite,properties_engagements_last_meeting_booked,properties_facebook_company_page,properties_first_contact_createdate,properties_first_conversion_date,properties_first_conversion_event_name,properties_first_deal_created_date,properties_founded_year,properties_hs_all_accessible_team_ids,properties_hs_all_assigned_business_unit_ids,properties_hs_all_owner_ids,properties_hs_all_team_ids,properties_hs_analytics_first_timestamp,properties_hs_analytics_first_touch_converting_campaign,properties_hs_analytics_first_visit_timestamp,properties_hs_analytics_last_timestamp,properties_hs_analytics_last_touch_converting_campaign,properties_hs_analytics_last_visit_timestamp,properties_hs_analytics_latest_source,properties_hs_analytics_latest_source_data_1,properties_hs_analytics_latest_source_data_2,properties_hs_analytics_latest_source_timestamp,properties_hs_analytics_num_page_views,properties_hs_analytics_num_visits,properties_hs_analytics_source,properties_hs_analytics_source_data_1,properties_hs_analytics_source_data_2,properties_hs_annual_revenue_currency_code,properties_hs_country_code,properties_hs_created_by_user_id,properties_hs_date_entered_customer,properties_hs_date_entered_lead,properties_hs_date_entered_opportunity,properties_hs_date_exited_lead,properties_hs_date_exited_opportunity,properties_hs_employee_range,properties_hs_industry_group,properties_hs_is_enriched,properties_hs_keywords,properties_hs_last_booked_meeting_date,properties_hs_last_logged_call_date,properties_hs_last_logged_outgoing_email_date,properties_hs_last_open_task_date,properties_hs_last_sales_activity_date,properties_hs_last_sales_activity_timestamp,properties_hs_last_sales_activity_type,properties_hs_lastmodifieddate,properties_hs_latest_meeting_activity,properties_hs_linkedin_handle,properties_hs_logo_url,properties_hs_notes_last_activity,properties_hs_notes_next_activity,properties_hs_notes_next_activity_type,properties_hs_num_blockers,properties_hs_num_child_companies,properties_hs_num_contacts_with_buying_roles,properties_hs_num_decision_makers,properties_hs_num_open_deals,properties_hs_object_id,properties_hs_object_source,properties_hs_object_source_detail_1,properties_hs_object_source_id,properties_hs_object_source_label,properties_hs_object_source_user_id,properties_hs_pipeline,properties_hs_predictivecontactscore_v2,properties_hs_revenue_range,properties_hs_sales_email_last_replied,properties_hs_state_code,properties_hs_target_account_probability,properties_hs_task_label,properties_hs_time_in_customer,properties_hs_time_in_lead,properties_hs_time_in_opportunity,properties_hs_total_deal_value,properties_hs_unique_creation_key,properties_hs_updated_by_user_id,properties_hs_user_ids_of_all_owners,properties_hs_v2_cumulative_time_in_lead,properties_hs_v2_date_entered_lead,properties_hs_v2_date_entered_opportunity,properties_hs_v2_date_exited_lead,properties_hs_v2_latest_time_in_lead,properties_hs_was_imported,properties_hubspot_owner_assigneddate,properties_hubspot_owner_id,properties_hubspot_team_id,properties_industry,properties_is_public,properties_lifecyclestage,properties_linkedin_company_page,properties_linkedinbio,properties_name,properties_notes_last_contacted,properties_notes_last_updated,properties_notes_next_activity_date,properties_num_associated_contacts,properties_num_associated_deals,properties_num_contacted_notes,properties_num_conversion_events,properties_num_notes,properties_numberofemployees,properties_phone,properties_recent_conversion_date,properties_recent_conversion_event_name,properties_recent_deal_amount,properties_recent_deal_close_date,properties_state,properties_timezone,properties_total_money_raised,properties_total_revenue,properties_twitterhandle,properties_type,properties_web_technologies,properties_website,properties_zip,record_id,snapshot_timestamp,source_id,updated_ts,dbt_valid_from,dbt_valid_to,version_n
INTERNAL_PROCESSING,hs_lastmodifieddate,,,130611294916,130611294916,2025-09-09 01:35:28.919000000,,,,,,,,,,,2025-07-30 01:26:23.209000000,,,simondata.com,,,,,2025-07-30 01:26:21.938000000,,,,,,,,,2025-07-30 01:26:00,,,,,,OFFLINE,INTEGRATION,227093,2025-07-30 01:26:00,0.0,0.0,OFFLINE,INTEGRATION,227093,USD,,,,2025-07-30 01:26:23.209000000,,,,,,,,,2025-09-06 02:22:40.867000000,,,,,,2025-09-06 02:22:59.062000000,,,https://na1.hubspot-logos.com/8ca6e3c7-a78d-4062-8b3f-bc0b1d8727b0,0-48-193062240980,,,0,0,0,0,0,130611294916,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Simon Data,,,,,,,,,,,,,,,,,,,lead,,,Simon Data,2025-09-06 02:22:40,2025-09-06 02:22:40,,1,,2.0,0.0,2.0,,,,,,,,,,,,,,simondata.com,,e5d7ecc8d65330f224d226b2798eccb6,2025-09-06 02:22:59,,2025-09-06 02:22:59.062000000,2025-09-06 02:22:59.062000000,,5
current,,,,130611294916,130611294916,2025-09-06 02:22:59.062000000,,,,,,,,,,,2025-07-30 01:26:23.209000000,,,simondata.com,,,,,2025-07-30 01:26:21.938000000,,,,,,,,,2025-07-30 01:26:00,,,,,,OFFLINE,INTEGRATION,227093,2025-07-30 01:26:00,0.0,0.0,OFFLINE,INTEGRATION,227093,USD,,,,2025-07-30 01:26:23.209000000,,,,,,,,,2025-09-06 02:22:40.867000000,,,,,,2025-09-06 02:22:59.062000000,,,https://na1.hubspot-logos.com/8ca6e3c7-a78d-4062-8b3f-bc0b1d8727b0,0-48-193062240980,,,0,0,0,0,0,130611294916,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Simon Data,,3318116682.0,,,,,,,,,,,,,,,,,lead,,,Simon Data,2025-09-06 02:22:40.867000000,2025-09-06 02:22:40,,1,,2.0,0.0,2.0,,,,,,,,,,,,,,simondata.com,,d6f395f6e8cd3e1ea327a6a044a1c4fb,2025-09-06 11:08:21,,2025-09-06 11:08:21.947000000,2025-09-06 11:08:21.947000000,,6
current,,,,130611294916,130611294916,2025-09-06 02:22:59.062000000,,,,,,,,,,,2025-07-30 01:26:23.209000000,,,simondata.com,,,,,2025-07-30 01:26:21.938000000,,,,,,,,,2025-07-30 01:26:00,,,,,,OFFLINE,INTEGRATION,227093,2025-07-30 01:26:00,0.0,0.0,OFFLINE,INTEGRATION,227093,USD,,,,2025-07-30 01:26:23.209000000,,,,,,,,,2025-09-06 02:22:40.867000000,,,,,,2025-09-06 02:22:59.062000000,,,https://na1.hubspot-logos.com/8ca6e3c7-a78d-4062-8b3f-bc0b1d8727b0,0-48-193062240980,,,0,0,0,0,0,130611294916,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Simon Data,,3490894005.0,,,,,,,,,,,,,,,,,lead,,,Simon Data,2025-09-06 02:22:40,2025-09-06 02:22:40,,1,,2.0,0.0,2.0,,,,,,,,,,,,,,simondata.com,,5fb3ddac76bcb8228aa6f01c22aa270c,2025-09-08 11:08:02,,2025-09-08 11:08:02.972000000,2025-09-08 11:08:02.972000000,,7
CALCULATED,hs_lastmodifieddate,,,130611294916,130611294916,2025-09-09 01:35:28.919000000,,,,,,,,,,,2025-07-30 01:26:23.209000000,,,simondata.com,,,,,2025-07-30 01:26:21.938000000,,,,,,,,,2025-07-30 01:26:00,,,,,,OFFLINE,INTEGRATION,227093,2025-07-30 01:26:00,0.0,0.0,OFFLINE,INTEGRATION,227093,USD,,,,2025-07-30 01:26:23.209000000,,,,,,,,,2025-09-09 01:35:27.032000000,,,,,,2025-09-09 01:35:28.919000000,,,https://na1.hubspot-logos.com/8ca6e3c7-a78d-4062-8b3f-bc0b1d8727b0,0-48-194158653175,,,0,0,0,0,0,130611294916,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Simon Data,,,,,,,,,,,,,,,,,,,lead,,,Simon Data,2025-09-09 01:35:27,2025-09-09 01:35:27,,1,,3.0,0.0,3.0,,,,,,,,,,,,,,simondata.com,,a35fad094efd893ab24af6a3a06d96b2,2025-09-09 01:35:28,,2025-09-09 01:35:28.919000000,2025-09-09 01:35:28.919000000,,8
current,,,,130611294916,130611294916,2025-09-09 01:35:28.919000000,,,,,,,,,,,2025-07-30 01:26:23.209000000,,,simondata.com,,,,,2025-07-30 01:26:21.938000000,,,,,,,,,2025-07-30 01:26:00,,,,,,OFFLINE,INTEGRATION,227093,2025-07-30 01:26:00,0.0,0.0,OFFLINE,INTEGRATION,227093,USD,,,,2025-07-30 01:26:23.209000000,,,,,,,,,2025-09-09 01:35:27.032000000,,,,,,2025-09-09 01:35:28.919000000,,,https://na1.hubspot-logos.com/8ca6e3c7-a78d-4062-8b3f-bc0b1d8727b0,0-48-194158653175,,,0,0,0,0,0,130611294916,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Simon Data,,3577360980.0,,,,,,,,,,,,,,,,,lead,,,Simon Data,2025-09-09 01:35:27,2025-09-09 01:35:27,,1,,3.0,0.0,3.0,,,,,,,,,,,,,,simondata.com,,187d987a30680e36c841400997214634,2025-09-09 11:09:11,,2025-09-09 11:09:11.262000000,2025-09-09 11:09:11.262000000,,9
INTERNAL_PROCESSING,hs_lastmodifieddate,,,130612638417,130612638417,2025-09-09 01:36:34.379000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,,2025-07-29 22:42:29,,,,,2025-07-29 22:43:33.365000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-49-169844971232,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.5596858859062195,Outplay,,,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-07-29 22:42:29,2025-07-29 22:42:29,,2,,1.0,0.0,1.0,,,,,,,,,,,,,,outplayhq.com,,d511995cb43bb6a4fb3f26dd7d4b6352,2025-07-29 22:43:33,,2025-07-29 22:43:33.365000000,2025-07-29 22:43:33.365000000,,1
CALCULATED,hs_lastmodifieddate,,,130612638417,130612638417,2025-08-12 18:48:41.317000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,2025-07-31 19:15:00,,2025-07-30 21:37:30.294000000,,1970-01-21 12:11:34.189000000,2025-07-30 21:49:49.625000000,EMAIL_REPLY,2025-07-30 21:50:02.584000000,2025-07-31 19:15:00,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-49-170030182106,0-47-170028761832,MEETING,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-07-30 21:37:30,2025-07-30 21:49:16,2025-07-31 19:15:00,2,,2.0,0.0,5.0,,,,,,,,,,,,,,outplayhq.com,,96d894aa17e0e02304c062c1ff50529b,2025-07-30 21:50:02,,2025-07-30 21:50:02.584000000,2025-07-30 21:50:02.584000000,,2
CALCULATED,hs_lastmodifieddate,,,130612638417,130612638417,2025-09-09 01:36:34.379000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,,2025-07-30 21:37:30,,1970-01-21 12:11:34.189000000,2025-07-30 21:49:49.625000000,EMAIL_REPLY,2025-07-31 13:31:01.298000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-49-170030182106,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-07-30 21:37:30,2025-07-30 21:49:16,,2,,2.0,0.0,4.0,,,,,,,,,,,,,,outplayhq.com,,f9819049cf65186ba72f70943d250bc1,2025-07-31 13:31:01,,2025-07-31 13:31:01.298000000,2025-07-31 13:31:01.298000000,,3
API,hs_lastmodifieddate,,,130612638417,130612638417,2025-09-09 01:36:34.379000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,,2025-07-30 21:37:30,,1970-01-21 12:14:18.411000000,2025-08-01 19:26:51.434000000,EMAIL_OPEN,2025-08-01 19:27:04.900000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-49-170030182106,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-07-30 21:37:30,2025-07-30 21:49:16,,2,,2.0,0.0,4.0,,,,,,,,,,,,,,outplayhq.com,,fe520fe28688595e8623b6fb609f3002,2025-08-01 19:27:04,,2025-08-01 19:27:04.900000000,2025-08-01 19:27:04.900000000,,4
API,hs_lastmodifieddate,,,130612638417,130612638417,2025-09-06 02:29:19.603000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,,2025-07-30 21:37:30,,1970-01-21 12:18:46.948000000,2025-08-04 22:02:28.785000000,EMAIL_OPEN,2025-08-04 22:02:42.758000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-49-170030182106,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-07-30 21:37:30,2025-07-30 21:49:16,,2,,2.0,0.0,4.0,,,,,,,,,,,,,,outplayhq.com,,ccca63c09d3712c3a5c5c0054826154e,2025-08-04 22:02:42,,2025-08-04 22:02:42.758000000,2025-08-04 22:02:42.758000000,,5
CALCULATED,hs_lastmodifieddate,,,130612638417,130612638417,2025-09-06 02:29:19.603000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,,2025-08-11 23:00:23.020000000,,1970-01-21 12:28:55.204000000,2025-08-04 22:02:28.785000000,EMAIL_OPEN,2025-08-11 23:00:37.052000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-49-176141778681,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-08-11 23:00:23.020000000,2025-08-11 23:00:23.020000000,,2,,3.0,0.0,5.0,,,,,,,,,,,,,,outplayhq.com,,f5abfaf64ebdac74e93d1e29aa4c6692,2025-08-11 23:00:37,,2025-08-11 23:00:37.052000000,2025-08-11 23:00:37.052000000,,6
API,hs_lastmodifieddate,,,130612638417,130612638417,2025-08-12 18:48:41.317000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,,2025-08-11 23:00:23,,1970-01-21 12:30:06.507000000,2025-08-12 18:48:27.464000000,EMAIL_OPEN,2025-08-12 18:48:41.317000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-49-176141778681,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-08-11 23:00:23,2025-08-11 23:00:23,,2,,3.0,0.0,5.0,,,,,,,,,,,,,,outplayhq.com,,fe536e98d5a70a423a95dfd59ec3233b,2025-08-12 18:48:41,,2025-08-12 18:48:41.317000000,2025-08-12 18:48:41.317000000,,7
current,,,,130612638417,130612638417,2025-08-12 18:48:41.317000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,,2025-08-11 23:00:23.020000000,,1970-01-21 12:30:06.507000000,2025-08-12 18:48:27.464000000,EMAIL_OPEN,2025-08-12 18:48:41.317000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-49-176141778681,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,3068615613.0,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-08-11 23:00:23,2025-08-11 23:00:23.020000000,,2,,3.0,0.0,5.0,,,,,,,,,,,,,,outplayhq.com,,4fbe0bb8a56568a7fe0c9456c4868acf,2025-09-03 11:05:52,,2025-09-03 11:05:52.936000000,2025-09-03 11:05:52.936000000,,8
current,,,,130612638417,130612638417,2025-08-12 18:48:41.317000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,,2025-08-11 23:00:23,,1970-01-21 12:30:06.507000000,2025-08-12 18:48:27.464000000,EMAIL_OPEN,2025-08-12 18:48:41.317000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-49-176141778681,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,3241363453.0,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-08-11 23:00:23,2025-08-11 23:00:23,,2,,3.0,0.0,5.0,,,,,,,,,,,,,,outplayhq.com,,cf59a30939d2073d68e0f7097a3aca7a,2025-09-05 11:05:04,,2025-09-05 11:05:04.159000000,2025-09-05 11:05:04.159000000,,9
CALCULATED,hs_lastmodifieddate,,,130612638417,130612638417,2025-09-06 02:29:19.603000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,2025-09-06 02:29:17.905000000,2025-08-11 23:00:23,,1970-01-21 12:30:06.507000000,2025-08-12 18:48:27.464000000,EMAIL_OPEN,2025-09-06 02:29:19.603000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-48-193062256317,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-09-06 02:29:17,2025-09-06 02:29:17,,2,,4.0,0.0,6.0,,,,,,,,,,,,,,outplayhq.com,,815e24612d4ee4ad2e3af662b393bd07,2025-09-06 02:29:19,,2025-09-06 02:29:19.603000000,2025-09-06 02:29:19.603000000,,10
current,,,,130612638417,130612638417,2025-09-06 02:29:19.603000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,2025-09-06 02:29:17.905000000,2025-08-11 23:00:23,,1970-01-21 12:30:06.507000000,2025-08-12 18:48:27.464000000,EMAIL_OPEN,2025-09-06 02:29:19.603000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-48-193062256317,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,3327968908.0,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-09-06 02:29:17,2025-09-06 02:29:17,,2,,4.0,0.0,6.0,,,,,,,,,,,,,,outplayhq.com,,5259d65b27e00ef1f06b7f030497f37f,2025-09-06 11:08:20,,2025-09-06 11:08:20.458000000,2025-09-06 11:08:20.458000000,,11
current,,,,130612638417,130612638417,2025-09-06 02:29:19.603000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,2025-09-06 02:29:17.905000000,2025-08-11 23:00:23.020000000,,1970-01-21 12:30:06.507000000,2025-08-12 18:48:27.464000000,EMAIL_OPEN,2025-09-06 02:29:19.603000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-48-193062256317,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,3500746236.0,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-09-06 02:29:17.905000000,2025-09-06 02:29:17.905000000,,2,,4.0,0.0,6.0,,,,,,,,,,,,,,outplayhq.com,,c9ccc8b0880cf95ea21a12eee162eab4,2025-09-08 11:08:01,,2025-09-08 11:08:01.833000000,2025-09-08 11:08:01.833000000,,12
,,,,130612638417,130612638417,2025-09-09 01:36:34.379000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,2025-09-09 01:36:31.945000000,2025-08-11 23:00:23.020000000,,1970-01-21 12:30:06.507000000,2025-08-12 18:48:27.464000000,EMAIL_OPEN,2025-09-09 01:36:34.379000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-48-194158657229,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,4421765046.0,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-09-09 01:36:31.945000000,2025-09-09 01:36:31.945000000,,2,,5.0,0.0,7.0,,,,,,,,,,,,,,outplayhq.com,,fb38febc2d3e882e9c436cf75911ae31,,,2025-09-09 01:36:34.379000000,2025-09-09 01:36:34.379000000,,13
current,,,,130612638417,130612638417,2025-09-09 01:36:34.379000000,,,,,,,,,,,2025-07-29 22:42:10.984000000,,,outplayhq.com,,,,,2025-07-29 22:42:10.268000000,,,,,,,,,2025-07-29 22:42:00,,,,,,OFFLINE,EXTENSION,userId:75501330,2025-07-29 22:42:00,0.0,0.0,OFFLINE,EXTENSION,userId:75501330,USD,,,,2025-07-29 22:42:10.984000000,,,,,,,,,2025-09-09 01:36:31.945000000,2025-08-11 23:00:23,,1970-01-21 12:30:06.507000000,2025-08-12 18:48:27.464000000,EMAIL_OPEN,2025-09-09 01:36:34.379000000,,,https://na1.hubspot-logos.com/1381d2a3-5376-4130-ac69-59959e24a499,0-48-194158657229,,,0,0,0,0,0,130612638417,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,2025-07-30 21:49:16,,0.5596858859062195,Outplay,,3587213203.0,,,,,,,,,,,,,,,,,lead,,,Outplay,2025-09-09 01:36:31,2025-09-09 01:36:31,,2,,5.0,0.0,7.0,,,,,,,,,,,,,,outplayhq.com,,7068f1202ce4a22eac5421116c235c44,2025-09-09 11:09:06,,2025-09-09 11:09:06.312000000,2025-09-09 11:09:06.312000000,,14
