change_source,changed_property,changed_value_new,changed_value_old,entity_id,id,last_modified,nango_metadata_cursor,nango_metadata_first_seen_at,nango_metadata_last_action,nango_metadata_last_modified_at,properties_amount,properties_amount_in_home_currency,properties_closed_lost_reason,properties_closedate,properties_createdate,properties_days_to_close,properties_deal_currency_code,properties_dealname,properties_dealstage,properties_dealtype,properties_engagements_last_meeting_booked,properties_hs_actual_duration,properties_hs_all_accessible_team_ids,properties_hs_all_assigned_business_unit_ids,properties_hs_all_owner_ids,properties_hs_all_team_ids,properties_hs_analytics_latest_source,properties_hs_analytics_latest_source_company,properties_hs_analytics_latest_source_contact,properties_hs_analytics_latest_source_data_1,properties_hs_analytics_latest_source_data_1_company,properties_hs_analytics_latest_source_data_1_contact,properties_hs_analytics_latest_source_data_2,properties_hs_analytics_latest_source_data_2_company,properties_hs_analytics_latest_source_data_2_contact,properties_hs_analytics_latest_source_timestamp,properties_hs_analytics_latest_source_timestamp_company,properties_hs_analytics_latest_source_timestamp_contact,properties_hs_analytics_source,properties_hs_analytics_source_data_1,properties_hs_analytics_source_data_2,properties_hs_attributed_team_ids,properties_hs_average_call_duration,properties_hs_closed_amount,properties_hs_closed_amount_in_home_currency,properties_hs_closed_deal_close_date,properties_hs_closed_deal_create_date,properties_hs_closed_won_count,properties_hs_closed_won_date,properties_hs_created_by_user_id,properties_hs_createdate,properties_hs_days_to_close_raw,properties_hs_deal_score,properties_hs_deal_stage_probability,properties_hs_deal_stage_probability_shadow,properties_hs_duration,properties_hs_forecast_amount,properties_hs_forecast_probability,properties_hs_is_closed,properties_hs_is_closed_count,properties_hs_is_closed_lost,properties_hs_is_closed_won,properties_hs_is_deal_split,properties_hs_is_in_first_deal_stage,properties_hs_is_open_count,properties_hs_is_stalled,properties_hs_lastmodifieddate,properties_hs_latest_marketing_email_click_date,properties_hs_latest_meeting_activity,properties_hs_latest_sales_email_click_date,properties_hs_latest_sales_email_open_date,properties_hs_latest_sales_email_reply_date,properties_hs_next_meeting_id,properties_hs_next_meeting_name,properties_hs_next_meeting_start_time,properties_hs_notes_last_activity,properties_hs_notes_next_activity,properties_hs_notes_next_activity_type,properties_hs_num_associated_active_deal_registrations,properties_hs_num_associated_deal_registrations,properties_hs_num_associated_deal_splits,properties_hs_num_of_associated_line_items,properties_hs_num_target_accounts,properties_hs_number_of_call_engagements,properties_hs_number_of_inbound_calls,properties_hs_number_of_outbound_calls,properties_hs_number_of_overdue_tasks,properties_hs_number_of_scheduled_meetings,properties_hs_object_id,properties_hs_object_source,properties_hs_object_source_id,properties_hs_object_source_label,properties_hs_object_source_user_id,properties_hs_open_amount_in_home_currency,properties_hs_open_deal_create_date,properties_hs_primary_associated_company,properties_hs_priority,properties_hs_projected_amount,properties_hs_projected_amount_in_home_currency,properties_hs_sales_email_last_replied,properties_hs_updated_by_user_id,properties_hs_user_ids_of_all_owners,properties_hs_v2_cumulative_time_in_1021675605,properties_hs_v2_cumulative_time_in_1036321159,properties_hs_v2_cumulative_time_in_983301681,properties_hs_v2_cumulative_time_in_983301682,properties_hs_v2_cumulative_time_in_983301686,properties_hs_v2_cumulative_time_in_983990949,properties_hs_v2_cumulative_time_in_appointmentscheduled,properties_hs_v2_cumulative_time_in_decisionmakerboughtin,properties_hs_v2_cumulative_time_in_presentationscheduled,properties_hs_v2_date_entered_1021675605,properties_hs_v2_date_entered_1036321159,properties_hs_v2_date_entered_1113913782,properties_hs_v2_date_entered_983301681,properties_hs_v2_date_entered_983301682,properties_hs_v2_date_entered_983301683,properties_hs_v2_date_entered_983301686,properties_hs_v2_date_entered_983990949,properties_hs_v2_date_entered_appointmentscheduled,properties_hs_v2_date_entered_closedlost,properties_hs_v2_date_entered_closedwon,properties_hs_v2_date_entered_current_stage,properties_hs_v2_date_entered_decisionmakerboughtin,properties_hs_v2_date_entered_presentationscheduled,properties_hs_v2_date_exited_1021675605,properties_hs_v2_date_exited_1036321159,properties_hs_v2_date_exited_983301681,properties_hs_v2_date_exited_983301682,properties_hs_v2_date_exited_983301686,properties_hs_v2_date_exited_983990949,properties_hs_v2_date_exited_appointmentscheduled,properties_hs_v2_date_exited_decisionmakerboughtin,properties_hs_v2_date_exited_presentationscheduled,properties_hs_v2_latest_time_in_1021675605,properties_hs_v2_latest_time_in_1036321159,properties_hs_v2_latest_time_in_983301681,properties_hs_v2_latest_time_in_983301682,properties_hs_v2_latest_time_in_983301686,properties_hs_v2_latest_time_in_983990949,properties_hs_v2_latest_time_in_appointmentscheduled,properties_hs_v2_latest_time_in_decisionmakerboughtin,properties_hs_v2_latest_time_in_presentationscheduled,properties_hs_v2_time_in_current_stage,properties_hs_weighted_pipeline_in_company_currency,properties_hubspot_owner_assigneddate,properties_hubspot_owner_id,properties_hubspot_team_id,properties_notes_last_contacted,properties_notes_last_updated,properties_notes_next_activity_date,properties_num_associated_contacts,properties_num_contacted_notes,properties_num_notes,properties_pipeline,record_id,snapshot_timestamp,source_id,updated_ts,dbt_valid_from,dbt_valid_to,version_n,pipeline_name,stage_name
CALCULATED,hs_analytics_latest_source,,,31089263922,31089263922,2025-09-05 03:15:10.890000000,,,,,95000.0,95000.0,,2025-02-28 22:44:34.261000000,2024-12-27 22:44:53.252000000,62,USD,Health Catalyst - Onboarding,983301682,,,,,0,1144888885,,OFFLINE,OFFLINE,OFFLINE,IMPORT,IMPORT,IMPORT,55491794,55491794,55491794,2024-12-27 00:37:00,2024-12-27 00:37:00,2024-12-27 00:37:00,OFFLINE,IMPORT,55491794,,,0,0,0,0,0,,75501330,2024-12-27 22:44:53.252000000,62.99978,,0.4,0.4,,95000.0,,False,0,False,False,False,False,1,,,,,,,,,,,,,,0,0,0,0,0,,,,,,31089263922,CRM_UI,userId:75501330,CRM_UI,75501330,,1735321493252,,,38000.0,38000.0,,75501330,69592138,,,,,,,,,,,,,,2024-12-27 22:44:53.252000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-27 22:44:53.252000000,1144888885,,,,,1,,,670475952,dfe4cb8cc17070c18a44cd2aa4168279,2024-12-27 22:44:54,CalculatedPropertyComputer,2024-12-27 22:44:54.606000000,2024-12-27 22:44:54.606000000,,2,Customer Pipeline,Onboarding
API,hs_lastmodifieddate,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,,,0,75501330,,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,63.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-07-25 01:45:38.620000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,,,2025-07-25 00:44:32,,1,,2.0,default,e42b54c3fbe43750a557e19ef0431b0f,2025-07-25 01:45:38,,2025-07-25 01:45:38.620000000,2025-07-25 01:45:38.620000000,,1,Sales pipeline,Discovery
API,hs_lastmodifieddate,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,,,0,75501330,,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,35.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-08-05 17:28:30.127000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,,,2025-07-25 00:44:32,,1,,2.0,default,26ab07de56711e315aa9ee8663fe8389,2025-08-05 17:28:30,,2025-08-05 17:28:30.127000000,2025-08-05 17:28:30.127000000,,2,Sales pipeline,Discovery
API,hs_lastmodifieddate,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,,,0,75501330,,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,30.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-08-12 17:36:20.815000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,,,2025-07-25 00:44:32,,1,,2.0,default,de75a881803c7fa7829071ff5c0d50e4,2025-08-12 17:36:20,,2025-08-12 17:36:20.815000000,2025-08-12 17:36:20.815000000,,3,Sales pipeline,Discovery
MIGRATION,hs_actual_duration,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,604783443.0,,0,75501330,,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,30.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-08-12 17:36:20.815000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,,,2025-07-25 00:44:32,,1,,2.0,default,10872f07adadab56b5b74801a5fa21e7,2025-08-18 16:32:00,RecalculateCalculatedPropertiesHelper,2025-08-18 16:32:00,2025-08-18 16:32:00,,4,Sales pipeline,Discovery
API,hs_lastmodifieddate,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,604783443.0,348534525.0,0,75501330,348534525.0,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,30.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-08-28 00:30:09.768000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,348534525.0,,2025-07-25 00:44:32,,1,,2.0,default,89ced08af9d40526c327fbaee132f98b,2025-08-28 00:30:09,,2025-08-28 00:30:09.768000000,2025-08-28 00:30:09.768000000,,5,Sales pipeline,Discovery
API,hs_lastmodifieddate,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,604783443.0,348534525.0,0,75501330,348534525.0,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,25.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-09-01 19:42:13.146000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,348534525.0,,2025-07-25 00:44:32,,1,,2.0,default,ed7600732a8acf5102c320164cd96de3,2025-09-01 19:42:13,,2025-09-01 19:42:13.146000000,2025-09-01 19:42:13.146000000,,6,Sales pipeline,Discovery
current,,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,604783443.0,348534525.0,0,75501330,348534525.0,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,25.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-09-01 19:42:13.146000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,348534525.0,,2025-07-25 00:44:32,,1,,2.0,default,8c27a1ab340e7d129813216aae62c105,2025-09-03 11:10:34,,2025-09-03 11:10:34.964000000,2025-09-03 11:10:34.964000000,,7,Sales pipeline,Discovery
current,,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,604783443.0,348534525.0,0,75501330,348534525.0,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,25.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-09-01 19:42:13.146000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,348534525.0,,2025-07-25 00:44:32,,1,,2.0,default,d8310d5861d3d8ee152bad9e10a925e2,2025-09-05 11:06:25,,2025-09-05 11:06:25.570000000,2025-09-05 11:06:25.570000000,,8,Sales pipeline,Discovery
current,,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,604783443.0,348534525.0,0,75501330,348534525.0,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,25.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-09-01 19:42:13.146000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,348534525.0,,2025-07-25 00:44:32,,1,,2.0,default,a5f9c7d7234f795cfea39fdbf19bf02e,2025-09-06 11:12:19,,2025-09-06 11:12:19.017000000,2025-09-06 11:12:19.017000000,,9,Sales pipeline,Discovery
current,,,,128809178827,128809178827,2025-09-01 19:42:13.146000000,,,,,,,,2025-07-31 21:00:25.627000000,2025-07-24 21:00:42.184000000,6,,HALO Strategies - Podcast,appointmentscheduled,newbusiness,,604783443.0,348534525.0,0,75501330,348534525.0,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:75501330,userId:75501330,userId:75501330,2025-07-24 20:59:00,2025-07-24 20:59:00,2025-07-24 20:59:00,OFFLINE,CRM_UI,userId:75501330,,,0,0,0,0,0,,75501330,2025-07-24 21:00:42.184000000,6.999808,25.0,0.2,0.2,604783443.0,,,False,0,False,False,False,True,1,False,2025-09-01 19:42:13.146000000,,,,,,,,,0-46-164374439670,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809178827,CRM_UI,userId:75501330,CRM_UI,75501330,,1753372842184,125052546805.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,,2025-07-24 21:00:42.184000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 21:00:42.184000000,,2025-07-24 21:00:42.184000000,75501330,348534525.0,,2025-07-25 00:44:32,,1,,2.0,default,0abc3aa48945228909c94351117fa9d8,2025-09-08 11:11:53,,2025-09-08 11:11:53.994000000,2025-09-08 11:11:53.994000000,,10,Sales pipeline,Discovery
API,hs_lastmodifieddate,,,128809906903,128809906903,2025-09-01 19:42:03.816000000,,,,,,,,2025-07-30 22:12:27.771000000,2025-07-24 22:16:45.736000000,5,,Envizo AI - New Deal,appointmentscheduled,newbusiness,,,,0,75501330,,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:79585344,userId:79585344,userId:79585344,2025-07-24 22:02:00,2025-07-24 22:02:00,2025-07-24 22:02:00,OFFLINE,CRM_UI,userId:79585344,,,0,0,0,0,0,,79585344,2025-07-24 22:16:45.736000000,5.997014,59.0,0.2,0.2,518142035.0,,,False,0,False,False,False,True,1,False,2025-07-24 23:17:51.607000000,,,,,,,,,0-46-164355933890,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,128809906903,CRM_UI,userId:79585344,CRM_UI,79585344,,1753377405736,125167220448.0,,,,,79585344,75501330,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,,2025-07-24 22:16:45.736000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,2025-07-24 22:16:45.736000000,75501330,,,2025-07-24 22:17:03,,1,,1.0,default,634fc056a8c8b060b87aac09173f007e,2025-07-24 23:17:51,,2025-07-24 23:17:51.607000000,2025-07-24 23:17:51.607000000,,1,Sales pipeline,Discovery
API,hs_lastmodifieddate,,,128809906903,128809906903,2025-09-01 19:42:03.816000000,,,,,,,,2025-07-30 22:12:27.771000000,2025-07-24 22:16:45.736000000,5,,Envizo AI - New Deal,appointmentscheduled,newbusiness,,,,0,75501330,,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:79585344,userId:79585344,userId:79585344,2025-07-24 22:02:00,2025-07-24 22:02:00,2025-07-24 22:02:00,OFFLINE,CRM_UI,userId:79585344,,,0,0,0,0,0,,79585344,2025-07-24 22:16:45.736000000,5.997014,47.0,0.2,0.2,518142035.0,,,False,0,False,False,False,True,1,False,2025-07-25 23:30:07.325000000,,2025-08-07 01:00:00,,,,165009941205.0,Revenue Unplugged Podcast Recording,2025-08-07 01:00:00,0-46-164355933890,0-47-165009941205,MEETING,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,128809906903,CRM_UI,userId:79585344,CRM_UI,79585344,,1753377405736,125167220448.0,,,,,79585344,75501330,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,,2025-07-24 22:16:45.736000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,2025-07-24 22:16:45.736000000,75501330,,,2025-07-24 22:17:03,2025-08-07 01:00:00,1,0.0,2.0,default,2a93645fc11789787b0c398f79b2faa6,2025-07-25 23:30:07,,2025-07-25 23:30:07.325000000,2025-07-25 23:30:07.325000000,,2,Sales pipeline,Discovery
CRM_UI,dealname,,,128809906903,128809906903,2025-09-01 19:42:03.816000000,,,,,,,,2025-07-30 22:12:27.771000000,2025-07-24 22:16:45.736000000,5,,Envizo AI - Podcast,appointmentscheduled,newbusiness,,,,0,75501330,,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:79585344,userId:79585344,userId:79585344,2025-07-24 22:02:00,2025-07-24 22:02:00,2025-07-24 22:02:00,OFFLINE,CRM_UI,userId:79585344,,,0,0,0,0,0,,79585344,2025-07-24 22:16:45.736000000,5.997014,28.0,0.2,0.2,518142035.0,,,False,0,False,False,False,True,1,False,2025-08-06 04:09:34.217000000,,2025-08-07 01:00:00,,,,165009941205.0,Revenue Unplugged Podcast Recording,2025-08-07 01:00:00,0-46-164355933890,0-47-165009941205,MEETING,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,128809906903,CRM_UI,userId:79585344,CRM_UI,79585344,,1753377405736,125167220448.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,,2025-07-24 22:16:45.736000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,2025-07-24 22:16:45.736000000,75501330,,,2025-07-24 22:17:03,2025-08-07 01:00:00,1,0.0,2.0,default,a807ea345110e32f514fdb2d7e478524,2025-08-06 04:09:34,userId:75501330,2025-08-06 04:09:34.217000000,2025-08-06 04:09:34.217000000,,3,Sales pipeline,Discovery
API,hs_lastmodifieddate,,,128809906903,128809906903,2025-09-01 19:42:03.816000000,,,,,,,,2025-07-30 22:12:27.771000000,2025-07-24 22:16:45.736000000,5,,Envizo AI - Podcast,appointmentscheduled,newbusiness,,,,0,75501330,,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:79585344,userId:79585344,userId:79585344,2025-07-24 22:02:00,2025-07-24 22:02:00,2025-07-24 22:02:00,OFFLINE,CRM_UI,userId:79585344,,,0,0,0,0,0,,79585344,2025-07-24 22:16:45.736000000,5.997014,38.0,0.2,0.2,518142035.0,,,False,0,False,False,False,True,1,False,2025-08-07 02:00:54.026000000,,2025-08-07 01:00:00,,,,,,,0-47-165009941205,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,128809906903,CRM_UI,userId:79585344,CRM_UI,79585344,,1753377405736,125167220448.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,,2025-07-24 22:16:45.736000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,2025-07-24 22:16:45.736000000,75501330,,2025-08-07 01:00:00,2025-08-07 01:00:00,,1,1.0,2.0,default,d789012f9eaa7482ef888903fa77cb4d,2025-08-07 02:00:54,,2025-08-07 02:00:54.026000000,2025-08-07 02:00:54.026000000,,4,Sales pipeline,Discovery
MIGRATION,hs_actual_duration,,,128809906903,128809906903,2025-09-01 19:42:03.816000000,,,,,,,,2025-07-30 22:12:27.771000000,2025-07-24 22:16:45.736000000,5,,Envizo AI - Podcast,appointmentscheduled,newbusiness,,518142035.0,,0,75501330,,OFFLINE,OFFLINE,OFFLINE,CRM_UI,CRM_UI,CRM_UI,userId:79585344,userId:79585344,userId:79585344,2025-07-24 22:02:00,2025-07-24 22:02:00,2025-07-24 22:02:00,OFFLINE,CRM_UI,userId:79585344,,,0,0,0,0,0,,79585344,2025-07-24 22:16:45.736000000,5.997014,38.0,0.2,0.2,518142035.0,,,False,0,False,False,False,True,1,False,2025-08-07 02:00:54.026000000,,2025-08-07 01:00:00,,,,,,,0-47-165009941205,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,128809906903,CRM_UI,userId:79585344,CRM_UI,79585344,,1753377405736,125167220448.0,,,,,75501330,75501330,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,,2025-07-24 22:16:45.736000000,,,,,,,,,,,,,,,,,,,,,2025-07-24 22:16:45.736000000,,2025-07-24 22:16:45.736000000,75501330,,2025-08-07 01:00:00,2025-08-07 01:00:00,,1,1.0,2.0,default,cc05835ad117445c470058063a9c843a,2025-08-18 16:32:00,RecalculateCalculatedPropertiesHelper,2025-08-18 16:32:00,2025-08-18 16:32:00,,5,Sales pipeline,Discovery
